pid,gameId,playId,jerseyRank,isLeft,isRight,nflId,vises,vise1,vise2,optimal_time,alt_time,path_time,fire_time,fireTimeS
2277,2019090901,407,0,0,1,46220.0,1.0,43366.0,,4.8608989984104305,8.108098991543976,6.215947049172231,1.355,0.279
2277,2019090901,407,1,1,0,45267.0,1.0,48241.0,,6.272565985901357,8.184898975522247,7.168034627195157,0.895,0.143
2278,2019090901,633,0,1,0,37251.0,1.0,42992.0,,4.270319026260933,7.6351190216832965,,3.365,0.788
2278,2019090901,633,1,0,1,48241.0,1.0,46220.0,,5.355826965684316,7.594319003372749,,2.238,0.418
2279,2019090901,2297,0,1,0,37251.0,1.0,42992.0,,5.937434849234899,9.167834858390172,,3.23,0.544
2279,2019090901,2297,1,0,1,48241.0,1.0,46220.0,,4.12647604692524,9.280634865256626,,5.154,1.249
2280,2019090901,2770,0,1,0,37251.0,1.0,42992.0,,3.9806696089179794,7.307069583740978,7.641185276735271,3.326,0.836
2280,2019090901,2770,1,0,1,48241.0,1.0,46220.0,,5.769753260031777,7.281869636383799,6.6590867651682775,0.889,0.154
2281,2019090901,2884,0,0,1,46220.0,1.0,43366.0,,5.947054151511954,9.310654119468497,,3.364,0.566
2281,2019090901,2884,1,1,0,45267.0,1.0,48241.0,,4.880051826492165,9.161854146934317,6.191573601033641,1.312,0.269
2284,2019091200,1132,0,0,1,46256.0,1.0,43300.0,,5.5116653044404975,8.734865320462227,,3.223,0.585
2284,2019091200,1132,1,1,0,46233.0,2.0,46132.0,47877.0,5.886866494097639,8.75766532732868,,2.871,0.488
2285,2019091200,1283,0,0,1,47822.0,1.0,46233.0,,5.583388963110139,8.88338896311014,,3.3,0.591
2285,2019091200,1283,1,1,0,47877.0,2.0,41338.0,44065.0,5.732624711038209,8.82218893564432,,3.09,0.539
2286,2019091200,1583,0,0,1,47822.0,1.0,46233.0,,3.9795522737965308,7.002352280662986,6.748551857005506,2.769,0.696
2286,2019091200,1583,1,1,0,47877.0,2.0,41338.0,44065.0,4.148795616637573,7.220752301262351,,3.072,0.74
2288,2019091200,2356,0,0,1,47822.0,1.0,46233.0,,6.198791110365024,9.53839110120975,,3.34,0.539
2288,2019091200,2356,1,1,0,47877.0,2.0,41338.0,44065.0,5.852574876951963,9.559991137830844,,3.707,0.633
2289,2019091200,3185,0,1,0,46256.0,1.0,43300.0,,5.043048796782076,8.33464877618271,6.144433887057065,1.101,0.218
2289,2019091200,3185,1,0,1,46233.0,1.0,47822.0,,4.469119428303255,8.338248801359713,,3.869,0.866
2290,2019091200,3509,0,0,1,47822.0,1.0,46233.0,,4.827841405725845,8.100241403437026,5.979851385882368,1.152,0.239
2290,2019091200,3509,1,1,0,45334.0,2.0,41338.0,44065.0,4.9921307164567335,7.917841405725845,,2.926,0.586
2291,2019091200,3598,0,0,1,46256.0,1.0,47822.0,,5.914418188305605,9.178418165417423,7.03110803018242,1.117,0.189
2291,2019091200,3598,1,1,0,37265.0,2.0,43300.0,46132.0,5.1662727812902745,9.11601816770624,8.453244358517882,3.287,0.636
2292,2019091500,165,0,0,1,46671.0,1.0,38707.0,,4.564995520963091,7.857795527829546,,3.293,0.721
2292,2019091500,165,1,1,0,43680.0,1.0,46187.0,,4.482496848778101,7.912995532407183,5.711988237036698,1.229,0.274
2293,2019091500,479,0,0,1,46671.0,1.0,38707.0,,6.874697279104568,10.078697256216383,7.830362192311046,0.956,0.139
2293,2019091500,479,1,1,0,43680.0,1.0,43498.0,,5.608641170873701,10.318697256216385,6.875369316982731,1.267,0.226
2294,2019091500,1868,0,0,1,46671.0,2.0,43498.0,44999.0,6.342186240847636,9.282186240847636,,2.94,0.464
2294,2019091500,1868,1,1,0,43680.0,1.0,38707.0,,6.741942945985755,9.620586261447002,7.770557354684957,1.029,0.153
2295,2019091500,2053,0,0,1,43396.0,1.0,46825.0,,5.64677946251252,8.953979455646065,6.625062882246379,0.978,0.173
2295,2019091500,2053,1,1,0,38707.0,1.0,43915.0,,4.79679904458084,8.776379453357247,6.157001439579296,1.36,0.284
2296,2019091500,2293,0,0,1,43396.0,1.0,46825.0,,5.940754298095866,9.259954279785319,6.94178658717188,1.001,0.169
2296,2019091500,2293,1,1,0,38707.0,2.0,43680.0,43915.0,5.3763954703620405,9.043954314117595,,3.668,0.682
2297,2019091500,3720,0,0,1,46671.0,1.0,38707.0,,6.412884336166856,9.79208431785631,7.302748401438922,0.89,0.139
2297,2019091500,3720,1,1,0,43680.0,2.0,43498.0,44999.0,6.227599962731999,9.355284333878037,,3.128,0.502
2298,2019091500,3931,0,0,1,43396.0,1.0,46825.0,,3.8165928021918774,7.200592779303694,,3.384,0.887
2298,2019091500,3931,1,1,0,38707.0,1.0,43915.0,,4.683155268415142,7.109392809058332,5.6349365486977625,0.952,0.203
2299,2019091500,4082,0,0,1,46671.0,1.0,38707.0,,7.578460536950716,10.753660541528353,,3.175,0.419
2299,2019091500,4082,1,1,0,43680.0,2.0,43498.0,44999.0,6.9801630442957086,10.806460548394806,,3.826,0.548
2300,2019091501,149,0,0,1,43987.0,1.0,46354.0,,5.66240785484985,9.016407831961667,6.882897809118626,1.22,0.216
2300,2019091501,149,1,1,0,45020.0,1.0,44878.0,,5.799118094728816,9.010407866293942,7.069404351124776,1.27,0.219
2301,2019091501,985,0,0,1,43987.0,1.0,46164.0,,4.98695016015351,8.174150153287055,,3.187,0.639
2301,2019091501,985,1,1,0,45020.0,2.0,46211.0,46354.0,5.755947017649293,8.294150153287056,,2.538,0.441
2302,2019091501,1841,0,1,0,46211.0,1.0,46239.0,,2.948906866209972,6.272906843321788,4.265970509458768,1.317,0.447
2302,2019091501,1841,1,0,1,46354.0,1.0,43987.0,,4.789463708354453,6.212906843321789,5.555739725201507,0.766,0.16
2303,2019091501,2878,0,0,1,43987.0,1.0,46164.0,,5.627722722639226,8.934922715772771,,3.307,0.588
2303,2019091501,2878,1,1,0,45020.0,2.0,46211.0,46354.0,5.546264186832409,8.756122743238592,,3.21,0.579
2304,2019091501,3201,0,0,1,43987.0,1.0,46164.0,,6.0668185559567736,9.2864185468015,,3.22,0.531
2304,2019091501,3201,1,1,0,45020.0,1.0,46354.0,,4.677899805533096,9.387218565112047,5.953670028304132,1.276,0.273
2305,2019091501,3511,0,0,1,43987.0,1.0,46164.0,,6.542358728076898,9.896358705188714,7.582983237658584,1.041,0.159
2305,2019091501,3511,1,1,0,45020.0,2.0,46211.0,46354.0,5.938112581964875,9.775158734943354,,3.837,0.646
2306,2019091501,4182,0,1,0,46211.0,2.0,45020.0,46239.0,6.006771797919801,9.234771809363892,,3.228,0.537
2306,2019091501,4182,1,0,1,46354.0,1.0,43987.0,,4.792895371170986,9.207171807075074,6.090276946502696,1.297,0.271
2307,2019091502,125,0,0,1,41330.0,2.0,42827.0,46823.0,6.471866532685821,9.522266541841095,,3.05,0.471
2307,2019091502,125,1,1,0,47843.0,1.0,45657.0,,5.419911365233284,9.726266518952912,,4.306,0.795
2308,2019091502,214,0,0,1,45657.0,2.0,41330.0,44926.0,5.940771983936391,9.262371963337026,,3.322,0.559
2308,2019091502,214,1,1,0,48454.0,1.0,46729.0,,5.370346022002133,9.237171958759388,,3.867,0.72
2309,2019091502,779,0,0,1,41330.0,1.0,46823.0,,6.2677543099778505,9.547354300822576,,3.28,0.523
2309,2019091502,779,1,1,0,47843.0,1.0,45657.0,,5.393718972922669,9.25095432599958,6.601585306707893,1.208,0.224
2310,2019091502,1171,0,0,1,41330.0,1.0,46823.0,,6.1554768664010435,9.427876864112225,,3.272,0.532
2310,2019091502,1171,1,1,0,47843.0,2.0,42827.0,45657.0,4.977035425267778,9.108676882422772,,4.132,0.83
2311,2019091502,1576,0,0,1,41330.0,1.0,46823.0,,6.249713671423608,9.416513655401879,,3.167,0.507
2311,2019091502,1576,1,1,0,47843.0,1.0,45657.0,,4.544787461236037,9.55331369660061,,5.009,1.102
2312,2019091502,1826,0,0,1,45657.0,1.0,41330.0,,4.773603039414066,8.144403057724613,5.943516578431684,1.17,0.245
2312,2019091502,1826,1,1,0,48454.0,1.0,41358.0,,4.5931513652700255,8.144403057724613,,3.551,0.773
2313,2019091502,2753,0,0,1,45657.0,2.0,41330.0,47843.0,6.410587179978456,9.475387175400819,,3.065,0.478
2313,2019091502,2753,1,1,0,48454.0,2.0,41358.0,44926.0,6.74846675515271,9.376987154801453,7.870121089168114,1.122,0.166
2314,2019091503,1208,0,1,0,42397.0,1.0,46724.0,,5.462072998656776,8.618073021544959,,3.156,0.578
2314,2019091503,1208,1,0,1,48000.0,2.0,43357.0,47804.0,5.38178848536281,8.717673012389685,,3.336,0.62
2315,2019091503,1296,0,1,0,43452.0,1.0,48000.0,,4.494701282053822,7.786301261454456,5.762961491000002,1.268,0.282
2315,2019091503,1296,1,0,1,46724.0,1.0,42354.0,,7.085391234379973,7.829501277476185,,0.744,0.105
2316,2019091503,1382,0,1,0,42397.0,1.0,46724.0,,6.667790791513165,9.925790802957257,,3.258,0.489
2316,2019091503,1382,1,0,1,48000.0,1.0,43357.0,,4.841511177711789,10.084190823556622,6.1031207267077585,1.262,0.261
2317,2019091503,1559,0,1,0,43452.0,1.0,48000.0,,4.468319565260102,7.732319542371918,5.857046114809782,1.389,0.311
2317,2019091503,1559,1,0,1,46724.0,1.0,42354.0,,6.032932894167031,7.817519546949555,6.97389983156064,0.941,0.156
2318,2019091503,2182,0,1,0,43357.0,1.0,48000.0,,4.775337398579518,8.010537403157155,6.078335675529322,1.303,0.273
2318,2019091503,2182,1,0,1,46724.0,1.0,48216.0,,6.283514385461093,8.114937389424245,,1.831,0.291
2319,2019091503,2852,0,1,0,43452.0,1.0,48000.0,,5.820325861776312,9.155125857198675,6.663626100073982,0.843,0.145
2319,2019091503,2852,1,0,1,46724.0,1.0,48216.0,,4.337344300703451,9.138325873220403,5.711102070241967,1.374,0.317
2320,2019091503,3133,0,1,0,46461.0,1.0,44845.0,,4.038112148771047,7.406512112149953,5.265191786394354,1.227,0.304
2320,2019091503,3133,1,0,1,48000.0,1.0,46087.0,,4.6400080525138705,7.25411217165923,5.823372476047805,1.183,0.255
2321,2019091503,3281,0,1,0,43452.0,1.0,48000.0,,5.201805873834169,8.553405853234803,6.179060607951113,0.977,0.188
2321,2019091503,3281,1,0,1,46724.0,2.0,43533.0,48216.0,4.489919783278703,8.091405864678896,,3.601,0.802
2322,2019091503,3489,0,1,0,46461.0,1.0,46724.0,,5.327111457232554,8.633111480120737,,3.306,0.621
2322,2019091503,3489,1,0,1,48000.0,1.0,43357.0,,4.797207786764608,8.774711402300913,7.313990504683961,2.517,0.525
2323,2019091503,3619,0,1,0,43452.0,2.0,43533.0,48000.0,6.606024036374543,9.79682405468509,,3.191,0.483
2323,2019091503,3619,1,0,1,46724.0,1.0,48216.0,,5.7639087942699465,9.938424034085724,,4.175,0.724
2324,2019091503,3937,0,1,0,43452.0,1.0,48000.0,,4.424997544354495,7.768197560376223,5.7015424073367065,1.277,0.288
2324,2019091503,3937,1,0,1,46724.0,1.0,48216.0,,5.871178361788085,7.843797516888674,6.7965635758651715,0.925,0.158
2326,2019091503,4302,0,0,1,46724.0,0.0,,,4.040414569275679,6.8844145749977255,6.368072260856689,2.328,0.576
2326,2019091503,4302,1,1,0,43357.0,0.0,,,4.365017707450212,6.889214570420089,,2.524,0.578
2327,2019091504,165,0,0,1,38596.0,2.0,46312.0,46778.0,4.512866782655761,7.509266757478759,5.818975145994542,1.306,0.289
2327,2019091504,165,1,1,0,45335.0,1.0,41316.0,,5.227185517258584,7.889666823854492,6.3661493755634275,1.139,0.218
2328,2019091504,268,0,0,1,46778.0,1.0,38596.0,,4.9088176634276035,8.229217672582877,6.189226996371081,1.28,0.261
2328,2019091504,268,1,1,0,46312.0,1.0,46700.0,,5.752168116441895,8.225617647405874,,2.473,0.43
2329,2019091504,351,0,0,1,38596.0,1.0,46312.0,,6.287123137909042,9.589523135620222,9.483855687268438,3.197,0.508
2329,2019091504,351,1,1,0,45335.0,2.0,41316.0,47978.0,4.881099673520035,9.223523112732039,7.56466745248484,2.684,0.55
2330,2019091504,937,0,0,1,38596.0,1.0,46312.0,,4.07006175825099,7.472061804027357,5.334246149866077,1.264,0.311
2330,2019091504,937,1,1,0,45335.0,1.0,41316.0,,5.440368731981502,7.378461778850355,,1.938,0.356
2331,2019091504,1046,0,0,1,46778.0,2.0,45335.0,48508.0,5.787821489258567,9.021821466370383,,3.234,0.559
2331,2019091504,1046,1,1,0,46312.0,1.0,38596.0,,6.058721663256211,9.113021493836204,7.17818281729382,1.119,0.185
2332,2019091504,1143,0,0,1,38596.0,1.0,46312.0,,7.026320277190062,9.995120249724241,9.113690916353598,2.087,0.297
2332,2019091504,1143,1,1,0,45335.0,1.0,41316.0,,4.6666753293605385,10.329920302367064,5.938851101713285,1.272,0.273
2333,2019091504,1235,0,0,1,46778.0,2.0,45335.0,48508.0,5.911441111712469,8.963041091113105,,3.052,0.516
2333,2019091504,1235,1,1,0,46312.0,1.0,38596.0,,5.600779203750158,9.28464107051374,6.824402112826403,1.224,0.218
2334,2019091504,2051,0,0,1,46778.0,1.0,45335.0,,4.594420936881342,7.778020962058344,,3.184,0.693
2334,2019091504,2051,1,1,0,46312.0,1.0,46130.0,,4.640578489751464,7.9628209002602475,5.8001530852495,1.16,0.25
2335,2019091504,2188,0,0,1,38596.0,1.0,46312.0,,4.517705767372897,7.869305746773532,5.776827353178552,1.259,0.279
2335,2019091504,2188,1,1,0,45335.0,1.0,41316.0,,5.100354220345965,7.7313057925498985,6.187471093895514,1.087,0.213
2336,2019091504,2330,0,0,1,46778.0,1.0,45335.0,,5.099998582811532,8.108398603410897,,3.008,0.59
2336,2019091504,2330,1,1,0,46312.0,1.0,46130.0,,6.518465806683421,8.230798601122078,,1.712,0.263
2337,2019091504,2745,0,0,1,46778.0,1.0,45335.0,,4.790109548284783,8.006109571172967,5.935549969081745,1.145,0.239
2337,2019091504,2745,1,1,0,46312.0,1.0,46130.0,,5.298348923831566,8.098509568884149,,2.8,0.528
2338,2019091504,3444,0,0,1,46778.0,2.0,45335.0,48508.0,5.540189242603732,8.576189265491916,,3.036,0.548
2338,2019091504,3444,1,1,0,46312.0,1.0,38596.0,,5.530414482194125,8.772989249470186,,3.243,0.586
2339,2019091505,115,0,1,0,46407.0,1.0,43700.0,,5.000502792148401,8.346102805881312,,3.346,0.669
2339,2019091505,115,1,0,1,41354.0,2.0,41308.0,46775.0,6.278971611207758,7.786902795581629,,1.508,0.24
2340,2019091505,610,0,1,0,39012.0,1.0,43700.0,,3.6180304579230285,6.859230485388849,4.906480694260782,1.288,0.356
2340,2019091505,610,1,0,1,41354.0,1.0,46775.0,,5.000313863044575,6.878430467078301,5.947360073571415,0.947,0.189
2341,2019091505,762,0,1,0,33234.0,1.0,39012.0,,4.1976812934909145,7.412481288913278,5.5243329642576295,1.327,0.316
2341,2019091505,762,1,0,1,43700.0,1.0,46407.0,,5.998160576041945,7.522881298068551,6.90384837438215,0.906,0.151
2342,2019091505,853,0,1,0,39012.0,1.0,34654.0,,4.8382969759973395,8.090296964553247,6.093474557488528,1.255,0.259
2342,2019091505,853,1,0,1,41354.0,1.0,46775.0,,6.249938409088608,8.014696950820337,7.236869792802834,0.987,0.158
2343,2019091505,1156,0,1,0,39012.0,1.0,43700.0,,3.793493612353945,7.07069360548749,5.104320851591233,1.311,0.346
2343,2019091505,1156,1,0,1,41354.0,1.0,46775.0,,5.362760063179919,7.176293561999941,,1.814,0.338
2344,2019091505,1581,0,1,0,39012.0,1.0,43700.0,,5.159323289971418,8.350123308281965,6.380223148871635,1.221,0.237
2344,2019091505,1581,1,0,1,41354.0,2.0,41308.0,46775.0,5.350559826412721,8.039323289971417,,2.689,0.503
2345,2019091505,1758,0,1,0,33234.0,1.0,39012.0,,4.22681289986078,7.513612883839052,5.546430207623703,1.32,0.312
2345,2019091505,1758,1,0,1,43700.0,1.0,46407.0,,5.8557950333212165,7.618012927326601,6.822746766095486,0.967,0.165
2346,2019091505,2211,0,1,0,39012.0,2.0,41308.0,43700.0,6.011533435205597,9.286333430627959,6.8926714890374186,0.881,0.147
2346,2019091505,2211,1,0,1,41354.0,1.0,46775.0,,4.390196111116753,9.370333407739777,5.649517734141872,1.259,0.287
2347,2019091505,2672,0,1,0,39012.0,2.0,41308.0,43700.0,5.329659955656425,8.176059959089653,,2.846,0.534
2347,2019091505,2672,1,0,1,41354.0,1.0,46775.0,,6.321145633275352,8.612859971678153,9.17547412080229,2.292,0.363
2348,2019091505,2884,0,1,0,33234.0,2.0,39012.0,46916.0,5.174443075733447,8.157643091755176,,2.983,0.577
2348,2019091505,2884,1,0,1,43700.0,2.0,41354.0,46407.0,6.827867028608087,8.412043078022265,,1.584,0.232
2349,2019091506,257,0,1,0,42359.0,1.0,47963.0,,5.145881505825054,8.405081487514508,,3.259,0.633
2349,2019091506,257,1,0,1,46223.0,1.0,43986.0,,6.1332736949366815,8.495081487514508,7.0623349739966255,0.929,0.151
2350,2019091506,363,0,0,1,43488.0,2.0,44839.0,46694.0,5.888597633153484,9.04579762628703,,3.157,0.536
2350,2019091506,363,1,1,0,43986.0,1.0,42359.0,,6.597882373271987,9.106997653752849,9.589614479732496,2.509,0.38
2351,2019091506,729,0,0,1,43488.0,2.0,44839.0,46694.0,5.983081818055917,9.30228179974537,,3.319,0.555
2351,2019091506,729,1,1,0,43986.0,1.0,42359.0,,6.644622776949306,9.247081795167734,9.856396143005478,2.602,0.392
2352,2019091506,1174,0,0,1,43488.0,1.0,44839.0,,4.447541074426864,7.818341092737411,5.525931092322205,1.078,0.242
2352,2019091506,1174,1,1,0,43986.0,1.0,42359.0,,4.013056024719226,7.800341081293319,5.301462462263881,1.288,0.321
2353,2019091506,1972,0,1,0,42359.0,2.0,38852.0,47963.0,6.752829297503612,9.641229318102978,,2.888,0.428
2353,2019091506,1972,1,0,1,46223.0,2.0,43986.0,47891.0,5.219897751502476,9.503229306658886,6.517637815307346,1.298,0.249
2354,2019091506,2198,0,1,0,42359.0,2.0,38852.0,47963.0,5.612877796251003,8.598477809983914,,2.986,0.532
2354,2019091506,2198,1,0,1,46223.0,2.0,43986.0,47891.0,6.67406635400652,8.887677791673365,,2.214,0.332
2355,2019091506,2512,0,0,1,43488.0,1.0,44839.0,,4.435530984468977,7.772730977602523,5.668251407091027,1.233,0.278
2355,2019091506,2512,1,1,0,43986.0,1.0,42359.0,,4.61165893222146,7.7595309615807935,5.826388738487479,1.215,0.263
2356,2019091506,2675,0,1,0,42359.0,1.0,47963.0,,5.0820943740753055,8.281294355764759,6.2335621747809284,1.151,0.227
2356,2019091506,2675,1,0,1,46223.0,1.0,43986.0,,5.294120888163448,8.388094396963488,,3.094,0.584
2357,2019091506,2779,0,0,1,43488.0,1.0,44839.0,,5.341087832505273,8.663887839371728,6.644177496789412,1.303,0.244
2357,2019091506,2779,1,1,0,43986.0,1.0,42359.0,,6.25761673877309,8.686687846238183,8.934976013597332,2.429,0.388
2358,2019091506,2885,0,1,0,42359.0,1.0,47963.0,,5.017939826042548,8.278339835197823,6.36492371953675,1.347,0.268
2358,2019091506,2885,1,0,1,46223.0,1.0,43986.0,,6.7471490469318285,7.908739844353095,7.606120029431622,0.859,0.127
2359,2019091506,3934,0,1,0,46694.0,1.0,47963.0,,3.861519557914593,7.2707195396040465,4.863929626842172,1.002,0.26
2359,2019091506,3934,1,0,1,46223.0,1.0,43986.0,,3.169430997002931,7.227519580802777,4.538889540635669,1.369,0.432
2361,2019091507,115,0,0,1,43988.0,1.0,42592.0,,4.7020584581063165,8.045258474128044,5.976917169034412,1.275,0.271
2361,2019091507,115,1,1,0,43314.0,0.0,,,6.22184009977116,8.071658448951043,,1.85,0.297
2362,2019091507,230,0,1,0,47830.0,2.0,43988.0,44906.0,4.5403416269418635,7.884741613208953,,3.344,0.737
2362,2019091507,230,1,0,1,42592.0,1.0,43314.0,,5.038688300775906,7.897941629230682,,2.859,0.567
2363,2019091507,315,0,0,1,43988.0,1.0,42592.0,,5.736224428662153,9.09382443095097,6.691633668554615,0.955,0.167
2363,2019091507,315,1,1,0,43314.0,0.0,,,4.65895583823337,9.06142443323979,6.018523182293322,1.36,0.292
2364,2019091507,786,0,0,1,43988.0,1.0,42592.0,,3.516884926754393,6.766484917599119,4.779865252757698,1.263,0.359
2364,2019091507,786,1,1,0,43314.0,0.0,,,5.170854461257451,6.815684899288573,,1.645,0.318
2365,2019091507,1571,0,0,1,43988.0,1.0,42592.0,,5.454543437189104,8.726943434900285,8.691775413625416,3.237,0.593
2365,2019091507,1571,1,1,0,43314.0,0.0,,,4.8105265194331075,8.83854341430092,6.064826003973067,1.254,0.261
2366,2019091507,1666,0,1,0,47830.0,2.0,43988.0,44906.0,5.399395883192879,8.224195878615243,,2.825,0.523
2366,2019091507,1666,1,0,1,42592.0,1.0,43314.0,,4.580662343298143,8.65739589463697,6.644993381877857,2.064,0.451
2367,2019091507,2446,0,1,0,47915.0,1.0,43988.0,,6.542487632212628,9.841287604746809,,3.299,0.504
2367,2019091507,2446,1,0,1,42592.0,2.0,43314.0,43641.0,5.352517127608658,9.8292876161909,,4.477,0.836
2368,2019091507,3875,0,1,0,43314.0,1.0,46215.0,,3.9642923867922018,7.195892366192837,,3.232,0.815
2368,2019091507,3875,1,0,1,43988.0,1.0,44902.0,,4.44843592048294,7.3014923799257465,7.695843339188312,2.853,0.641
2369,2019091508,128,0,0,1,46221.0,1.0,45478.0,,5.178246449202543,8.441046456068998,,3.263,0.63
2369,2019091508,128,1,1,0,43554.0,2.0,46349.0,47817.0,6.0335514310573,8.373846462935454,,2.34,0.388
2370,2019091508,469,0,0,1,46221.0,1.0,45478.0,,4.874169747346331,8.20176974963515,8.569283228015408,3.328,0.683
2370,2019091508,469,1,1,0,43554.0,1.0,41356.0,,6.657899441561962,8.182569767945695,7.460459329399746,0.803,0.121
2371,2019091508,610,0,0,1,46349.0,1.0,42006.0,,5.519765605908894,8.866565589887166,6.776612446364894,1.257,0.228
2371,2019091508,610,1,1,0,45478.0,2.0,42973.0,43554.0,6.038793072306706,8.846165580731892,,2.807,0.465
2372,2019091508,1519,0,0,1,46221.0,1.0,45478.0,,7.0032306528214345,10.23603065968789,10.119245893620135,3.116,0.445
2372,2019091508,1519,1,1,0,43554.0,2.0,46349.0,47817.0,6.064209795278733,9.762030653965844,,3.698,0.61
2373,2019091508,1773,0,0,1,46221.0,1.0,45478.0,,5.55975101037205,8.822551017238505,8.623441999454563,3.064,0.551
2373,2019091508,1773,1,1,0,43554.0,1.0,41356.0,,3.955346344551222,8.821350989772686,5.352568243638345,1.397,0.353
2374,2019091508,2106,0,1,0,46349.0,2.0,42973.0,43554.0,5.7188999579571265,8.435699970545627,,2.717,0.475
2374,2019091508,2106,1,0,1,45478.0,1.0,43446.0,,6.245030932970937,9.155699999155857,,2.911,0.466
2375,2019091508,2796,0,0,1,46349.0,1.0,43446.0,,6.389632752856727,9.705232766589637,,3.316,0.519
2375,2019091508,2796,1,1,0,45478.0,2.0,42973.0,43554.0,5.3907779854530915,9.387232755145545,,3.996,0.741
2376,2019091508,3187,0,0,1,46349.0,1.0,43446.0,,5.240082186763902,8.468082198207995,8.209052472167492,2.969,0.567
2376,2019091508,3187,1,1,0,45478.0,2.0,42973.0,43554.0,4.695269263264288,8.555682200496811,,3.86,0.822
2377,2019091508,3280,0,0,1,46221.0,1.0,45478.0,,7.125923178389126,10.327523157789761,10.134594827951236,3.009,0.422
2377,2019091508,3280,1,1,0,43554.0,2.0,46349.0,47817.0,6.077029757362813,9.989123165800624,,3.912,0.644
2378,2019091508,3524,0,0,1,46221.0,1.0,45478.0,,5.470053897818809,8.765253902396445,8.692792098709074,3.223,0.589
2378,2019091508,3524,1,1,0,43554.0,1.0,47817.0,,5.541198268898901,8.792853904685263,6.68412526938085,1.143,0.206
2379,2019091508,3818,0,0,1,46349.0,1.0,43446.0,,6.454910024589236,9.661309999412234,,3.206,0.497
